"isSpam","isRe","underscore","priority","isInReplyTo","sortedRec","subPunc","multipartText","hasImages","isPGPsigned","subSpamWords","noHost","numEnd","isYelling","isOrigMsg","isDear","isWrote","numLines","bodyCharCt","subExcCt","subQuesCt","numAtt","numRec","perCaps","hour","perHTML","subBlanks","forwards","avgWordLen","numDlr"
"F","T","F","F","F","T","F","F","F","F","F","F","F","F","T","F","T",39,995,0,0,0,1,6.446991,20,0,18.36735,64.10256,4.256098,0
"F","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",8,191,0,0,0,1,2,3,0,15.38462,0,5,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T",33,1219,0,0,0,2,7.941834,13,0,15.59633,33.33333,4.858696,2
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",564,22437,0,0,0,1,3.223163,12,0,15,0,4.906191,1
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",141,4353,0,0,0,6,5.483778,17,0,12,0,4.790922,2
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",13,232,0,0,0,1,6.217617,18,0,15.38462,0,4.825,0
"F","F","F","F","F","T","T","F","F","F","F","F","F","T","F","F","F",42,1383,0,0,0,1,2.052786,18,0,16.66667,33.33333,4.447826,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",68,3126,0,0,0,1,7.934943,3,0,14.7541,0,4.79669,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",36,704,0,0,0,1,8.029197,18,0,21.73913,0,4.936937,0
"F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F",14,409,0,0,0,2,8.090615,21,0,12.5,7.142857,4.828125,0
"F","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F","T",14,363,0,0,0,2,5.776173,22,0,12.5,7.142857,4.775862,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",8,200,0,0,0,1,2,22,0,7.142857,0,4.83871,0
"F","T","F","F","F","T","F","F","F","F","F","F","T","F","F","F","T",22,558,0,0,0,3,6.829268,11,0,12.5,50,4.659091,0
"F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F",20,486,0,0,0,2,7.761194,6,0,13.20755,25,4.240506,0
"F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",15,271,0,0,0,2,8.457711,4,0,11.11111,13.33333,4.902439,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",24,765,0,0,0,1,5.217391,1,0,6.024096,0,4.563492,0
"F","T","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",81,3037,1,0,0,1,2.661123,14,0,15.78947,2.469136,4.572243,0
"F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T",15,186,0,0,0,1,7.092199,17,0,14.03509,13.33333,4.272727,0
"F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",27,987,0,0,0,1,3.416557,17,0,11.11111,11.11111,4.502959,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",31,1410,0,0,0,1,3.673835,17,0,15.78947,0,4.96,0
"F","T","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",24,684,1,0,0,1,5.048544,17,0,15.78947,45.83333,4.63964,0
"F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T",14,237,0,0,0,1,2.747253,17,0,9.090909,21.42857,4.55,0
"F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",45,1981,0,0,0,1,3.508772,17,0,16.66667,66.66667,4.811688,0
"F","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F","T",15,274,0,0,0,2,4.390244,17,0,11.11111,0,4.183673,0
"F","T","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",52,2359,1,0,0,1,3.787047,18,0,15.78947,13.46154,4.60101,0
"F","T","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",17,500,1,0,0,1,4.360465,18,0,15.78947,11.76471,4.648649,0
"F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F",21,767,0,0,0,2,6.574394,18,0,16.66667,4.761905,4.281481,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",19,408,0,0,0,1,4.924242,20,0,7.142857,10.52632,3.940299,0
"F","T","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",55,2231,1,0,0,1,2.464183,21,0,15.78947,18.18182,4.474359,0
"F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",17,341,0,0,0,1,4.471545,21,0,11.11111,52.94118,3.727273,0
"F","T","F","F","T","F","F","F","F","F","T","F","F","F","F","F","T",22,816,1,0,0,2,2.803738,23,0,15.78947,22.72727,4.553191,0
"F","T","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",40,1474,1,0,0,1,1.366354,22,0,15.78947,0,5.227679,0
"F","T","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",20,807,1,0,0,1,5.564648,1,0,15.78947,5,4.559701,0
"F","T","F","F","T","T","F","F","F","F","T","F","F","F","F","F","T",29,726,1,0,0,3,6.981132,23,0,15.78947,17.24138,4.774775,0
"F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",48,1899,0,0,0,1,2.153432,6,0,12,16.66667,4.658307,0
"F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",27,964,0,0,0,1,1.820546,7,0,12,22.22222,4.47093,0
"F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",18,557,0,0,0,2,3.309693,21,0,14.03509,0,4.106796,0
"F","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F","T",26,1096,0,0,0,2,1.467269,10,0,12,19.23077,4.949721,0
"F","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F","T",11,345,0,0,0,2,3.703704,11,0,12,18.18182,4.655172,0
"F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",18,578,0,0,0,1,1.932367,15,0,12,5.555556,4.3125,0
"F","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F","T",26,1042,0,0,0,2,1.831502,16,0,12,26.92308,4.379679,0
"F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",18,689,0,0,0,1,5.353728,13,0,12,5.555556,4.754545,0
"F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",25,803,0,0,0,1,2.891156,17,0,12,20,4.38806,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",84,2587,0,0,0,2,5.319693,17,0,9.52381,0,4.815271,0
"F","T","F","F","F","T","F","F","F","F","T","F","F","F","F","F","T",146,6442,0,1,0,4,5.496454,16,0,10,3.424658,4.695652,0
"F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",20,480,0,0,0,2,5.322129,18,0,10.71429,0,4.407407,0
"F","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F","T",28,1023,0,0,0,2,5.667506,18,0,12,17.85714,4.268817,0
"F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",21,680,0,0,0,2,7.238095,18,0,10.71429,14.28571,4.303279,0
"F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",43,1462,0,0,0,2,7.996324,19,0,10.71429,6.976744,4.184615,0
"F","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F","T",54,1952,0,0,0,2,12.32194,21,0,12,24.07407,4.514469,0
"F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T",28,779,0,0,0,1,3.807947,20,0,12,25,4.474074,0
"F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T",55,1584,0,0,0,2,12.82265,23,0,12,25.45455,4.515038,0
"F","T","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",13,366,0,0,0,1,6.206897,5,0,12,7.692308,4.393939,0
"F","T","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",13,366,0,0,0,1,6.206897,5,0,12,7.692308,4.393939,0
"F","T","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",13,366,0,0,0,1,6.206897,5,0,12,7.692308,4.393939,0
"F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",238,16356,0,0,0,1,9.155049,5,0,12.5,1.260504,4.799674,18
"F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",22,841,0,0,0,1,5.030488,1,0,16.66667,4.545455,4.823529,0
"F","F","F","F","T","T","F","F","F","F","T","F","F","F","T","F","F",46,1748,1,0,0,1,2.973978,17,0,15.78947,54.34783,4.424342,2
"F","F","F","F","T","T","F","F","F","F","T","F","F","F","T","F","F",87,3235,1,0,0,1,2.82671,21,0,15.78947,58.62069,4.351159,2
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",243,10096,0,0,0,1,3.538827,3,0,13.55932,0,4.641323,3
"F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",53,1832,0,0,0,1,4.109589,4,0,14.28571,22.64151,4.547541,0
"F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F",11,269,0,0,0,2,1.345291,4,0,13.55932,0,5.186047,0
"F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",36,977,0,0,0,3,2.917772,6,0,14.28571,27.77778,4.654321,0
"F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",23,788,0,0,0,1,1.858108,10,0,14.28571,17.3913,4.97479,0
"F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",35,1231,0,0,0,1,1.323829,9,0,14.81481,20,4.934673,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",90,3823,0,0,0,1,2.652352,8,0,14,0,5.108065,0
"F","F","F","F","F","T","F","T","F","F","F","F","F","F","F","F","F",63,3067,0,1,1,1,1.98783,17,0,15.38462,79.36508,5.156904,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",17,656,0,0,0,1,7.368421,20,0,16.66667,0,4.166667,0
"F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",9,325,0,0,0,1,5.627706,20,0,18.18182,33.33333,3.982759,0
"F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T",21,441,0,0,0,1,6.070288,21,0,18.18182,52.38095,4.118421,0
"F","F","F","F","T","T","F","F","F","F","F","F","F","F","T","F","T",39,888,0,0,0,1,7.04918,21,0,18.18182,69.23077,4.295775,0
"F","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F","T",35,1428,0,0,0,2,5.463415,21,0,18.18182,25.71429,4.116466,0
"F","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F","T",25,1075,0,0,0,2,4.342432,21,0,18.18182,48,4.176166,0
"F","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F","T",27,884,0,0,0,2,11.8123,21,0,18.18182,22.22222,4.291667,0
"F","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F","T",23,898,0,0,0,2,9.118541,22,0,18.18182,52.17391,4.416107,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",12,217,0,0,0,1,6.329114,2,0,11.11111,0,4.157895,0
"F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",15,193,0,0,0,2,12.05674,3,0,15.38462,0,3.916667,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",96,4162,0,1,0,1,3.079766,10,0,9.803922,0,4.995385,0
"F","F","F","F","F","T","F","T","F","F","F","F","F","F","F","F","F",68,3175,0,0,1,1,3.913575,20,0,14.28571,0,4.288462,0
"F","T","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",44,1260,0,0,0,1,5.809642,22,0,13.63636,56.81818,4.445055,0
"F","F","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F",38,1324,0,0,0,1,7.581227,20,0,12.5,0,4.504065,0
"F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",12,400,0,0,0,2,6.060606,4,0,14.54545,0,5.689655,0
"F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",16,603,0,0,0,1,4.935622,4,0,14.54545,6.25,4.568627,0
"F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F",28,693,0,0,0,2,6.387226,5,0,13.7931,3.571429,4.008,0
"F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",56,2541,0,0,0,1,2.102102,5,0,14.51613,1.785714,4.593103,0
"F","F","F","F","F","T","T","F","F","F","F","F","F","F","T","F","F",42,1824,0,4,0,1,4.282801,6,0,0,0,4.699681,0
"F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",34,1264,0,0,0,1,3.150407,7,0,14.51613,23.52941,4.334802,0
"F","T","F","F","F","T","F","F","F","F","F","F","F","F","T","F","F",33,992,0,0,0,1,6.032172,7,0,10,33.33333,5.29078,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",12,517,0,0,0,1,4.400978,7,0,6.25,0,5.177215,0
"F","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F","T",31,1236,0,0,0,2,3.2,9,0,10,6.451613,4.807692,0
"F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F",134,6445,0,0,0,2,3.831646,14,0,13.7931,0,4.426186,0
"F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",30,1241,0,0,0,1,3.140831,15,0,10,3.333333,4.814634,0
"F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T",52,2138,0,0,0,1,4.45122,15,0,14.51613,1.923077,4.555556,0
"F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",21,822,0,0,0,2,3.349282,15,0,14.54545,4.761905,5.225,0
"F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F",49,1801,0,0,0,2,3.633721,16,0,13.7931,2.040816,4.664407,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",20,509,1,0,0,1,2.150538,19,0,17.3913,0,4.96,1
"F","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F","T",21,834,0,0,0,3,6.56,18,0,14.54545,19.04762,5.165289,0
"F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F",327,17715,0,0,0,4,4.915218,23,0,15.38462,0,4.763804,7
"F","F","F","F","T","T","F","F","F","F","F","F","F","F","T","F","F",37,1056,0,0,0,3,7.38423,0,0,14.54545,51.35135,4.90184,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",13,197,0,1,0,1,9.219858,1,0,12.7907,23.07692,4.147059,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",43,1388,0,0,0,6,7.300672,3,0,20.51282,0,4.526087,0
"F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T",16,417,0,1,0,2,3.039514,16,0,13.33333,12.5,4.328947,0
"F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",18,590,0,0,0,1,6.73913,21,0,12.96296,16.66667,4.791667,0
"F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",49,2519,0,0,0,1,1.836636,21,0,10.71429,10.20408,5.05868,0
"F","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F","T",48,1499,0,0,0,3,14.60374,23,0,12.96296,14.58333,5.081448,0
"F","F","F","F","T","T","F","F","F","F","F","F","F","F","T","F","F",55,2081,0,0,0,2,4.502814,2,0,12.96296,49.09091,4.716814,0
"F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",20,943,0,0,0,2,4.194858,23,0,12.96296,5,4.993243,0
"F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",27,1285,0,0,0,1,2.274975,3,0,12.96296,14.81481,4.513393,0
"F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T",23,1066,0,0,0,1,2.674419,4,0,11.66667,34.78261,4.804469,0
"F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F",17,635,0,0,0,2,7.724426,4,0,12.96296,5.882353,4.650485,0
"F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",19,708,0,0,0,1,4.955752,4,0,12.96296,21.05263,4.556452,0
"F","F","F","F","T","T","F","F","F","F","F","F","F","F","T","F","F",39,1157,0,0,0,1,7.438017,5,0,12.96296,61.53846,4.705556,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",14,527,0,2,0,1,0.4784689,6,0,13.88889,0,4.4,0
"F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",26,1156,0,0,0,1,1.518438,6,0,10,0,4.904255,0
"F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",49,2484,0,0,0,1,2.588352,6,0,11.66667,18.36735,4.9,0
"F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",10,334,0,0,0,1,7.633588,7,0,14.54545,0,4.225806,0
"F","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F","T",16,519,0,2,0,2,2.005013,8,0,15,31.25,4.586207,0
"F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",49,2345,0,2,0,2,2.743561,7,0,15,16.32653,3.960089,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",40,1567,0,0,0,1,2.993528,8,0,15.38462,0,4.367491,0
"F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",13,384,0,0,0,2,4.761905,11,0,16.66667,15.38462,4.26087,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",90,3425,0,0,0,3,8.00759,13,0,14.10256,0,5.444215,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",32,1126,0,0,0,1,3.872437,19,0,15,3.125,5.104651,0
"F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F",132,6175,0,0,0,3,4.278856,21,0,12.5,0,4.710914,1
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",14,403,0,0,0,1,2.547771,22,0,7.894737,0,4.131579,0
"F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",76,3072,0,2,0,3,3.337668,0,0,15,44.73684,4.026178,0
"F","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F","T",22,671,0,0,0,2,4.8583,1,0,9.52381,27.27273,3.952,0
"F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",87,3881,0,0,0,1,4.707792,2,0,13.88889,0,4.412607,0
"F","F","F","F","T","T","F","F","F","F","F","F","F","F","T","F","F",33,737,0,0,0,1,8.113208,2,0,13.63636,60.60606,4.380165,0
"F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",25,521,0,1,0,1,8.423913,5,0,14.28571,36,3.833333,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",33,1447,0,0,0,1,3.763441,4,0,13.33333,0,4.072993,0
"F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",13,493,0,2,0,3,5.540897,6,0,15,23.07692,4.258427,0
"F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",19,904,0,0,0,1,3.958944,9,0,11.11111,0,4.059524,0
"F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",24,755,0,0,0,1,6.331471,17,0,15.38462,8.333333,3.863309,0
"F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",24,933,0,0,0,1,4.423592,18,0,14.70588,29.16667,4.604938,0
"F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",27,1534,0,0,0,2,2.874049,19,0,15.38462,44.44444,4.05137,0
"F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T",74,2863,0,0,0,2,4.661792,19,0,15,28.37838,5.018349,0
"F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",208,6592,0,0,0,1,2.967012,19,0,14.70588,91.82692,5.057256,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",53,2519,0,0,0,5,5.270936,19,0,15,0,5.100503,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T",50,1352,1,1,0,11,7.238883,22,0,11.95652,12,4.787129,0
"F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",25,682,1,1,0,12,8.835341,5,0,12.5,24,4.742857,0
"F","T","F","F","F","T","F","F","F","F","T","F","F","F","F","F","T",49,2117,0,0,0,1,3.087886,16,0,15.21739,10.20408,4.385417,0
"F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",33,898,0,0,0,1,2.431611,21,0,14.70588,12.12121,4.386667,0
"F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T",17,411,0,0,0,4,4.153355,21,0,15.90909,11.76471,4.602941,0
"F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",20,892,0,0,0,3,4.215116,21,0,15.38462,25,4.169697,0
"F","T","F","F","F","T","F","F","F","F","F","F","F","F","T","F","T",87,3264,0,0,0,1,5.843397,22,0,14.70588,0,4.527337,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",159,8084,0,0,0,2,3.293,23,0,12.72727,0,5.096799,1
"F","F","F","F","T","T","F","F","F","F","F","F","F","F","T","F","T",227,7610,0,0,0,1,3.230989,1,0,14.70588,94.27313,5.024215,0
"F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",48,1724,0,0,0,1,4.825538,3,0,14.70588,31.25,4.70979,0
"F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",20,734,0,0,0,1,2.788104,17,0,14.70588,15,4.521008,0
"F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",13,292,0,0,0,2,6.278027,17,0,14.70588,23.07692,4.372549,0
"F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",63,3127,0,0,0,1,1.796652,18,0,14.70588,15.87302,4.560521,0
"F","F","F","F","T","T","F","F","F","F","F","F","F","F","T","F","F",62,1833,0,0,0,1,3.748126,18,0,6.666667,62.90323,4.461538,0
"F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",27,870,0,0,0,1,3.043478,18,0,14.70588,22.22222,4.509804,0
"F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",28,861,0,0,0,1,7.874016,18,0,14.70588,60.71429,4.233333,0
"F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",27,1022,0,0,0,1,4.404145,18,0,14.70588,40.74074,4.650602,0
"F","F","F","F","F","T","F","T","F","F","F","F","F","F","F","F","F",14,450,0,0,1,2,3.601108,19,0,14.70588,0,4.813333,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",14,291,0,0,0,1,3.004292,19,0,0,0,4.236364,0
"F","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",97,7449,0,0,0,1,4.272292,21,0,15,0,4.784563,2
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",184,8458,0,0,0,1,3.850051,4,0,10.60606,0,5.270023,1
"F","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F","T",34,1223,0,0,0,2,2.277433,5,0,11.42857,0,4.3125,1
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",38,923,0,0,0,2,5.462822,14,0,10.14493,0,5.401639,0
"F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",40,1149,0,0,0,1,6.657224,16,0,14.81481,42.5,4.835616,0
"F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",15,361,0,0,0,1,6.167401,22,0,18.18182,13.33333,4.283019,0
"F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",17,443,0,0,0,1,5.841924,22,0,18.18182,11.76471,3.986301,0
"F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",13,368,0,1,0,1,4.621849,20,0,14.28571,15.38462,4.490566,0
"F","T","F","F","T","T","F","F","F","F","F","F","T","F","F","F","T",45,2029,0,1,0,1,4.96063,0,0,14.28571,60,4.519573,0
"F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",12,274,0,1,0,1,7.272727,11,0,14.28571,8.333333,4.583333,0
"F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",30,1302,0,1,0,1,6.22665,15,0,14.28571,0,4.723529,0
"F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",10,252,0,0,0,1,9.876543,7,0,6.25,0,4.628571,0
"F","T","F","F","T","T","F","F","F","F","F","F","T","F","F","F","T",11,251,0,1,0,1,8.571429,18,0,14.28571,0,4.516129,0
"F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",16,338,0,1,0,1,11.55779,17,0,14.28571,12.5,4.145833,0
"F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",17,397,0,1,0,1,7.5,18,0,14.28571,17.64706,4.528302,0
"F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","T",21,534,0,0,0,1,5.934718,12,0,14.81481,9.52381,4.434211,0
"F","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",15,590,0,0,0,1,1.814059,18,0,5.555556,0,4.793478,0
"F","T","F","F","T","T","F","F","F","F","F","F","T","F","F","F","T",31,822,0,1,0,1,4.669261,18,0,14.28571,32.25806,4.548673,0
"F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",24,860,0,0,0,1,4.599659,12,0,10,41.66667,4.048276,0
"F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",25,938,0,0,0,1,6.806283,12,0,10,20,4.340909,0
"F","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F","T",24,1053,0,1,0,2,7.272727,2,0,14.28571,16.66667,4.448529,0
